"gene","Nasr_22Rv1","Nasr_RM1","NED_ILSA","high_corr_common"
"REV3L",0.583333333333333,-0.45,-0.285714285714286,"No"
"REXO2",0.716666666666667,-0.633333333333333,-0.714285714285714,"No"
"REXO4",-0.183333333333333,-0.566666666666667,0.107142857142857,"No"
"RFC1",-0.466666666666667,-0.783333333333333,-0.535714285714286,"No"
"RFC3",-0.85,-0.533333333333333,-0.285714285714286,"No"
"RFC4",-0.7,-0.5,-0.4,"No"
"RFFL",-0.266666666666667,0.7,-0.464285714285714,"No"
"RFK",-0.233333333333333,-0.65,0.25,"No"
"RFNG",0.333333333333333,-0.216666666666667,0.0714285714285714,"No"
"RFT1",-0.833333333333333,0.0833333333333333,-0.392857142857143,"No"
"RFTN1",0.5,0.816666666666667,0.535714285714286,"No"
"RFTN2",0.15,0.916666666666667,-0.428571428571428,"No"
"RFWD3",-0.883333333333333,-0.716666666666667,0,"No"
"RFX1",0.0333333333333333,-0.383333333333333,-0.214285714285714,"No"
"RFX2",-0.85,0.566666666666667,-0.321428571428571,"No"
"RFX3",0.1,0.166666666666667,0.428571428571428,"No"
"RFX5",0.866666666666667,0.783333333333333,-0.25,"No"
"RFXANK",-0.566666666666667,0.716666666666667,-0.785714285714285,"No"
"RFXAP",-0.316666666666667,-0.483333333333333,0.5,"No"
"RGL3",0.433333333333333,0.95,-0.107142857142857,"No"
"RGMB",0.0166666666666667,0.65,0.142857142857143,"No"
"RGS1",0.283333333333333,0.783333333333333,0.392857142857143,"No"
"RGS10",-0.583333333333333,-0.1,-0.464285714285714,"No"
"RGS12",-0.7,0.583333333333333,-0.142857142857143,"No"
"RGS14",0.2,0.7,0.142857142857143,"No"
"RGS16",0.583333333333333,-0.616666666666667,-0.428571428571428,"No"
"RGS17",0,0.966666666666667,-0.25,"No"
"RGS19",-0.05,-0.6,0.214285714285714,"No"
"RGS2",0.733333333333333,0.816666666666667,-0.5,"No"
"RGS5",0.316666666666667,0.916666666666667,1,"No"
"RGS9",-0.2,0.733333333333333,-0.464285714285714,"No"
"RGS9BP",0.533333333333333,0.733333333333333,-0.678571428571428,"No"
"RHBDD1",0.583333333333333,0.533333333333333,0.0857142857142857,"No"
"RHBDF1",-0.283333333333333,0.15,0.678571428571428,"No"
"RHBDF2",-0.383333333333333,0.533333333333333,-0.535714285714286,"No"
"RHBDL2",-0.516666666666667,0.8,-0.25,"No"
"RHEB",-0.583333333333333,-0.683333333333333,-0.5,"Yes"
"RHOA",-0.666666666666667,-0.583333333333333,-0.7,"Yes"
"RHOBTB2",-0.766666666666667,-0.516666666666667,-0.178571428571429,"No"
"RHOBTB3",0.366666666666667,-0.666666666666667,0.4,"No"
"RHOC",-0.233333333333333,0.733333333333333,0.321428571428571,"No"
"RHOD",0.0166666666666667,0.766666666666667,0.607142857142857,"No"
"RHOF",0.1,0.916666666666667,0.321428571428571,"No"
"RHOG",-0.6,-0.133333333333333,-0.107142857142857,"No"
"RHOH",0.5,0.716666666666667,-0.142857142857143,"No"
"RHOT1",-0.183333333333333,-0.733333333333333,-0.214285714285714,"No"
"RHOT2",-0.15,-0.916666666666667,-0.392857142857143,"No"
"RHOU",0.616666666666667,0.15,0.142857142857143,"No"
"RHOV",-0.533333333333333,0.833333333333333,-0.714285714285714,"No"
"RHPN2",0.733333333333333,0.2,0.607142857142857,"No"
"RIBC1",-0.0666666666666667,0.283333333333333,-0.464285714285714,"No"
"RIC8A",-0.55,0.583333333333333,-0.714285714285714,"No"
"RIC8B",-0.0666666666666667,-0.3,0.542857142857143,"No"
"RIF1",-0.65,-0.683333333333333,-0.0714285714285714,"No"
"RILP",0.566666666666667,0.133333333333333,-0.571428571428571,"No"
"RILPL1",0.366666666666667,0.85,-0.357142857142857,"No"
"RILPL2",0.883333333333333,-0.7,0.142857142857143,"No"
"RIMS2",-0.15,0.916666666666667,-0.25,"No"
"RIMS3",-0.533333333333333,0.933333333333333,0.857142857142857,"No"
"RIN1",0.466666666666667,0.166666666666667,-0.0357142857142857,"No"
"RIN2",0.716666666666667,0.65,-0.857142857142857,"No"
"RIN3",0.65,-0.283333333333333,0.571428571428571,"No"
"RIOK1",-0.366666666666667,-0.65,-0.535714285714286,"No"
"RIOK2",0.116666666666667,-0.833333333333333,-0.428571428571428,"No"
"RIPK1",0.283333333333333,-0.566666666666667,0.542857142857143,"No"
"RIPK2",0.533333333333333,0.283333333333333,-0.25,"No"
"RIT1",0.683333333333333,0.733333333333333,-0.75,"No"
"RLF",0.683333333333333,-0.183333333333333,-0.142857142857143,"No"
"RMND1",-0.233333333333333,-0.5,-0.107142857142857,"No"
"RNASE4",0.333333333333333,0.833333333333333,0.214285714285714,"No"
"RNASEH1",-0.833333333333333,-0.75,0.0357142857142857,"No"
"RNASEH2A",-0.883333333333333,-0.683333333333333,-0.25,"No"
"RNASEH2B",-0.766666666666667,-0.5,0.0714285714285714,"No"
"RNASEH2C",-0.733333333333333,-0.666666666666667,-0.357142857142857,"No"
"RND1",0.716666666666667,-0.666666666666667,0.257142857142857,"No"
"RND3",-0.25,-0.916666666666667,0.5,"No"
"RNF103",0.733333333333333,0.25,0.142857142857143,"No"
"RNF11",-0.0333333333333333,0.2,-0.314285714285714,"No"
"RNF121",-0.166666666666667,0.5,-0.214285714285714,"No"
"RNF122",0.133333333333333,0.9,-0.178571428571429,"No"
"RNF126",-0.383333333333333,-0.733333333333333,-0.314285714285714,"No"
"RNF128",-0.0166666666666667,0.65,-0.857142857142857,"No"
"RNF13",0.533333333333333,0.633333333333333,0.857142857142857,"No"
"RNF135",-0.316666666666667,0.65,-0.0357142857142857,"No"
"RNF138",-0.4,-0.866666666666667,0.321428571428571,"No"
"RNF139",0.5,0.3,-0.1,"No"
"RNF141",-0.483333333333333,-0.733333333333333,0.142857142857143,"No"
"RNF145",0.833333333333333,0.916666666666667,-0.392857142857143,"No"
"RNF149",0.466666666666667,-0.833333333333333,-0.2,"No"
"RNF150",0.583333333333333,0.833333333333333,0.0714285714285714,"No"
"RNF152",0.5,0.833333333333333,-0.642857142857143,"No"
"RNF157",-0.116666666666667,0.683333333333333,-0.142857142857143,"No"
"RNF166",-0.233333333333333,0.233333333333333,0.464285714285714,"No"
"RNF169",-0.683333333333333,0.633333333333333,-0.714285714285714,"No"
"RNF181",0.4,0.0833333333333333,-0.75,"No"
"RNF187",0.6,-0.6,-0.178571428571429,"No"
"RNF19A",0.233333333333333,0.5,0.321428571428571,"No"
"RNF2",0.6,0.2,-0.571428571428571,"No"
"RNF20",-0.516666666666667,-0.8,-0.607142857142857,"No"
"RNF214",0.666666666666667,0.633333333333333,0.285714285714286,"No"
"RNF215",0.266666666666667,0.1,-0.571428571428571,"No"
"RNF216",0.0666666666666667,-0.7,0.642857142857143,"No"
"RNF217",0.216666666666667,-0.0166666666666667,-0.5,"No"
"RNF219",-0.316666666666667,-0.733333333333333,0.2,"No"
"RNF24",0.716666666666667,0.466666666666667,0.571428571428571,"No"
"RNF25",0.75,0.733333333333333,0.357142857142857,"No"
"RNF26",-0.783333333333333,-0.7,-0.75,"Yes"
"RNF31",-0.0333333333333333,0.833333333333333,0.392857142857143,"No"
"RNF32",0.65,0.6,0,"No"
"RNF34",-0.416666666666667,-0.0666666666666667,-0.107142857142857,"No"
"RNF4",-0.4,-0.583333333333333,-0.178571428571429,"No"
"RNF40",-0.4,-0.716666666666667,-0.0714285714285714,"No"
"RNF41",0.5,0.683333333333333,0.142857142857143,"No"
"RNF44",0.7,-0.766666666666667,-0.6,"No"
"RNF6",0.683333333333333,-0.733333333333333,-0.428571428571428,"No"
"RNF8",-0.333333333333333,-0.483333333333333,-0.785714285714285,"No"
"RNFT2",-0.833333333333333,0.883333333333333,0.0357142857142857,"No"
"RNMT",0.65,-0.666666666666667,-0.178571428571429,"No"
"RNPC3",0.0333333333333333,-0.716666666666667,-0.714285714285714,"No"
"RNPEP",-0.533333333333333,-0.816666666666667,0.428571428571428,"No"
"RNPEPL1",-0.516666666666667,-0.05,-0.571428571428571,"No"
"RNPS1",-0.566666666666667,-0.783333333333333,-0.357142857142857,"No"
"ROBO2",0.816666666666667,0.983333333333333,-0.142857142857143,"No"
"ROBO3",0.816666666666667,0.483333333333333,-0.0357142857142857,"No"
"ROGDI",-0.166666666666667,-0.85,-0.142857142857143,"No"
"ROM1",0.1,0.6,-0.785714285714285,"No"
"ROR1",0.616666666666667,0.6,-0.5,"No"
"RORB",0,0.766666666666667,-0.571428571428571,"No"
"RORC",0.616666666666667,0.8,-0.142857142857143,"No"
"RP1L1",0.0666666666666667,0.833333333333333,0.142857142857143,"No"
"RP2",-0.0833333333333333,0.5,-0.535714285714286,"No"
"RP9",0.2,-0.7,-0.5,"No"
"RPA1",-0.416666666666667,-0.55,-0.428571428571429,"No"
"RPA2",-0.833333333333333,-0.533333333333333,-0.821428571428571,"No"
"RPA3",-0.466666666666667,-0.616666666666667,-0.2,"No"
"RPAP1",-0.283333333333333,-0.783333333333333,0.5,"No"
"RPAP3",-0.383333333333333,-0.733333333333333,-0.142857142857143,"No"
"RPE",-0.633333333333333,-0.75,-0.464285714285714,"No"
"RPGRIP1",0.533333333333333,0.866666666666667,0.75,"No"
"RPH3AL",0.75,0.766666666666667,-0.714285714285714,"No"
"RPIA",-0.383333333333333,-0.616666666666667,-0.6,"No"
"RPL10",0.316666666666667,0.433333333333333,0.0714285714285714,"No"
"RPL10A",-0.0333333333333333,0.3,-0.428571428571428,"No"
"RPL11",0.366666666666667,-0.7,-0.714285714285714,"No"
"RPL12",0.166666666666667,0.5,0.107142857142857,"No"
"RPL13",0.266666666666667,0.7,-0.5,"No"
"RPL13A",0.4,0.7,-0.25,"No"
"RPL14",0.666666666666667,-0.816666666666667,-0.678571428571428,"No"
"RPL15",0.25,-0.3,-0.6,"No"
"RPL17",0.15,0.8,0.2,"No"
"RPL18",0.166666666666667,-0.0833333333333333,0,"No"
"RPL18A",0.233333333333333,0.733333333333333,-0.4,"No"
"RPL19",0.2,-0.633333333333333,0.178571428571429,"No"
"RPL22",0.25,0.166666666666667,-0.5,"No"
"RPL22L1",-0.133333333333333,-0.6,1,"No"
"RPL23",0.35,0.733333333333333,-0.5,"No"
"RPL23A",0.3,0.6,-0.485714285714286,"No"
"RPL24",-0.433333333333333,-0.6,0.2,"No"
"RPL27",-0.166666666666667,-0.65,-0.0857142857142857,"No"
"RPL27A",0.433333333333333,-0.133333333333333,0.178571428571429,"No"
"RPL29",0.283333333333333,-0.633333333333333,-0.321428571428571,"No"
"RPL3",0.05,-0.383333333333333,0,"No"
"RPL30",0.5,-0.45,-0.571428571428571,"No"
"RPL32",0.3,0.466666666666667,-0.0285714285714286,"No"
"RPL35",-0.466666666666667,-0.55,-0.0857142857142857,"No"
"RPL36",0.05,-0.483333333333333,-0.6,"No"
"RPL36A",-0.05,0.35,-0.6,"No"
"RPL36AL",0.65,-0.666666666666667,-0.6,"No"
"RPL37",0.533333333333333,0.15,-0.392857142857143,"No"
"RPL37A",-0.216666666666667,0.7,-0.2,"No"
"RPL38",0.316666666666667,-0.1,0.371428571428571,"No"
"RPL5",0.6,0.35,-0.0285714285714286,"No"
"RPL6",0.166666666666667,-0.5,-1,"No"
"RPL7A",0.233333333333333,-0.683333333333333,-0.0357142857142857,"No"
"RPL8",-0.266666666666667,-0.683333333333333,-0.828571428571429,"No"
"RPL9",0.0166666666666667,-0.633333333333333,-0.142857142857143,"No"
"RPLP0",-0.116666666666667,0.183333333333333,-0.0285714285714286,"No"
"RPLP1",0.466666666666667,-0.25,-0.142857142857143,"No"
"RPLP2",0.2,0.65,0,"No"
"RPN1",-0.333333333333333,-0.633333333333333,-0.2,"No"
"RPP14",0.0166666666666667,-0.766666666666667,-0.0357142857142857,"No"
"RPP30",-0.533333333333333,-0.683333333333333,0.535714285714286,"No"
"RPP38",0.1,-0.783333333333333,0.0357142857142857,"No"
"RPP40",0.383333333333333,-0.716666666666667,0.5,"No"
"RPS10",0.5,0.65,1,"No"
"RPS11",0.616666666666667,-0.25,-0.2,"No"
"RPS12",-0.2,0.1,-0.6,"No"
"RPS13",0.716666666666667,-0.2,0.5,"No"
"RPS14",-0.2,0.266666666666667,-0.314285714285714,"No"
"RPS15",0.166666666666667,0.0833333333333333,-0.5,"No"
"RPS16",0.55,0.233333333333333,-0.942857142857143,"No"
"RPS18",0.416666666666667,0.716666666666667,-0.6,"No"
"RPS19",0.45,0.0666666666666667,-0.1,"No"
"RPS2",0.05,-0.716666666666667,-0.25,"No"
"RPS20",-0.116666666666667,0.683333333333333,-0.828571428571429,"No"
"RPS23",0.416666666666667,-0.216666666666667,-0.8,"No"
"RPS26",-0.55,-0.266666666666667,-0.6,"No"
"RPS27A",0.416666666666667,-0.25,1,"No"
"RPS27L",0.283333333333333,-0.866666666666667,1,"No"
"RPS29",0.183333333333333,-0.166666666666667,-0.428571428571428,"No"
"RPS4X",0.25,0.7,0.6,"No"
"RPS5",0.7,0.733333333333333,-0.25,"No"
"RPS6",0.516666666666667,0.233333333333333,0.6,"No"
"RPS6KA2",0.716666666666667,0.65,-0.9,"No"
"RPS6KA5",0.0833333333333333,0.75,-0.392857142857143,"No"
"RPS6KA6",0.133333333333333,-0.816666666666667,-0.285714285714286,"No"
"RPS6KB1",0.7,-0.7,-0.785714285714285,"No"
"RPS6KB2",-0.166666666666667,-0.35,0.142857142857143,"No"
"RPS7",0.516666666666667,0.716666666666667,-0.2,"No"
"RPS8",0.133333333333333,0.216666666666667,-0.75,"No"
"RPSA",0,0.183333333333333,-0.8,"No"
"RPUSD1",0.0666666666666667,-0.566666666666667,-0.821428571428571,"No"
"RPUSD3",-0.133333333333333,-0.05,0.464285714285714,"No"
"RPUSD4",-0.233333333333333,-0.75,0.142857142857143,"No"
"RRAGA",0.216666666666667,-0.816666666666667,0.8,"No"
"RRAGC",0.8,-0.05,-0.257142857142857,"No"
"RRAS",0.216666666666667,0.566666666666667,0.214285714285714,"No"
"RRAS2",-0.616666666666667,-0.683333333333333,-0.357142857142857,"No"
"RRBP1",0.0333333333333333,0.4,0.214285714285714,"No"
"RREB1",0.116666666666667,0.45,0.928571428571428,"No"
"RRH",0.65,0.583333333333333,0.321428571428571,"No"
"RRM2",-0.766666666666667,-0.716666666666667,-0.5,"No"
"RRM2B",0.466666666666667,-0.333333333333333,-0.25,"No"
"RRN3",0.3,-0.75,0.25,"No"
"RRP12",-0.0333333333333333,-0.716666666666667,-0.25,"No"
"RRP15",-0.15,-0.766666666666667,0.214285714285714,"No"
"RRP1B",-0.3,-0.866666666666667,-0.178571428571429,"No"
"RRP9",-0.733333333333333,-0.666666666666667,-0.0357142857142857,"No"
"RRS1",-0.516666666666667,-0.866666666666667,-0.5,"No"
"RSBN1",0.716666666666667,0.766666666666667,0.821428571428571,"Yes"
"RSC1A1",-0.0166666666666667,0.183333333333333,0.107142857142857,"No"
"RSF1",0.133333333333333,0.416666666666667,0.142857142857143,"No"
"RSL1D1",0.366666666666667,-0.75,0.107142857142857,"No"
"RSPRY1",0.783333333333333,0.75,-0.678571428571428,"No"
"RSRC1",-0.55,-0.583333333333333,-0.607142857142857,"Yes"
"RTBDN",0.583333333333333,0.9,-0.285714285714286,"No"
"RTKN2",-0.483333333333333,-0.666666666666667,0,"No"
"RTN2",0.2,-0.75,0.321428571428571,"No"
"RTN4IP1",-0.633333333333333,-0.8,-0.678571428571428,"Yes"
"RTN4R",0.15,0.716666666666667,-0.178571428571429,"No"
"RTN4RL1",-0.0833333333333333,0.7,-0.428571428571428,"No"
"RTTN",-0.75,0.333333333333333,0.642857142857143,"No"
"RUFY2",0.25,0.416666666666667,-0.714285714285714,"No"
"RUFY3",0.0166666666666667,0.633333333333333,0.6,"No"
"RUNDC3A",0.0166666666666667,0.666666666666667,0.321428571428571,"No"
"RUNX1",0.0166666666666667,0.216666666666667,0,"No"
"RUNX2",0.35,-0.716666666666667,-0.107142857142857,"No"
"RUSC2",0.333333333333333,0.55,-0.75,"No"
"RUVBL1",-0.833333333333333,-0.75,0.428571428571428,"No"
"RWDD2A",0.466666666666667,0.433333333333333,-0.107142857142857,"No"
"RXRA",-0.433333333333333,-0.183333333333333,0.892857142857143,"No"
"RYR1",0.616666666666667,0.95,-0.285714285714286,"No"
"RYR2",0.55,0.733333333333333,-0.25,"No"
"S100A1",0.683333333333333,0.816666666666667,-0.0714285714285714,"No"
"S100A10",0.683333333333333,-0.333333333333333,0.5,"No"
"S100A11",0.833333333333333,-0.683333333333333,-0.0714285714285714,"No"
"S100A4",0.616666666666667,0.366666666666667,-0.0357142857142857,"No"
"S100A6",0.616666666666667,0.766666666666667,-0.3,"No"
"S100PBP",-0.733333333333333,0.5,-0.357142857142857,"No"
"S1PR3",0.55,0.8,-0.178571428571429,"No"
"SAAL1",-0.566666666666667,-0.7,-0.535714285714286,"Yes"
"SACS",-0.166666666666667,-0.516666666666667,-0.464285714285714,"No"
"SAFB",-0.583333333333333,-0.95,0.0857142857142857,"No"
"SAFB2",0.3,-0.866666666666667,-0.285714285714286,"No"
"SALL4",-0.316666666666667,0.966666666666667,0.485714285714286,"No"
"SAMD1",-0.8,-0.5,-0.0714285714285714,"No"
"SAMD12",0.6,0.65,-0.142857142857143,"No"
"SAMD4B",-0.316666666666667,-0.0166666666666667,-0.357142857142857,"No"
"SAP130",-0.0166666666666667,-0.7,-0.214285714285714,"No"
"SAP18",0.25,-0.683333333333333,-0.392857142857143,"No"
"SAP30",0.25,-0.683333333333333,0.542857142857143,"No"
"SAP30BP",0.116666666666667,-0.45,0.642857142857143,"No"
"SARDH",-0.216666666666667,0.866666666666667,-0.321428571428571,"No"
"SARS",0.583333333333333,0.35,-0.771428571428571,"No"
"SARS2",-0.533333333333333,-0.633333333333333,-0.142857142857143,"No"
"SART1",-0.683333333333333,-0.816666666666667,0.178571428571429,"No"
"SART3",-0.166666666666667,-0.683333333333333,0.392857142857143,"No"
"SASH1",0.0666666666666667,0.733333333333333,-0.357142857142857,"No"
"SASS6",-0.5,-0.65,-0.771428571428571,"No"
"SAT1",0.583333333333333,0.483333333333333,0.25,"No"
"SATB1",0.816666666666667,0.95,0.107142857142857,"No"
"SATB2",0.45,-0.666666666666667,-0.285714285714286,"No"
"SAV1",0.1,-0.0833333333333333,-0.321428571428571,"No"
"SBF2",0.333333333333333,-0.766666666666667,0.257142857142857,"No"
"SBK1",-0.7,0.35,-0.0714285714285714,"No"
"SCAF1",-0.733333333333333,-0.733333333333333,0,"No"
"SCAMP3",-0.0833333333333333,-0.8,0.607142857142857,"No"
"SCAMP4",-0.166666666666667,-0.7,-0.214285714285714,"No"
"SCAMP5",0.383333333333333,0.733333333333333,-0.678571428571428,"No"
"SCAND1",0.533333333333333,0.5,0.285714285714286,"No"
"SCAP",-0.316666666666667,-0.683333333333333,0.25,"No"
"SCAPER",-0.75,0.75,0.5,"No"
"SCARA3",-0.65,0.683333333333333,-0.607142857142857,"No"
"SCARA5",0.85,0.883333333333333,-0.0357142857142857,"No"
"SCARB1",0.35,-0.8,-0.285714285714286,"No"
"SCARB2",0.583333333333333,0.733333333333333,-0.428571428571428,"No"
"SCFD2",-0.266666666666667,-0.633333333333333,-0.107142857142857,"No"
"SCHIP1",-0.333333333333333,-0.116666666666667,-0.535714285714286,"No"
"SCLT1",-0.533333333333333,-0.6,0.0357142857142857,"No"
"SCN8A",-0.266666666666667,0.933333333333333,-0.214285714285714,"No"
"SCN9A",0.816666666666667,0.933333333333333,-0.571428571428571,"No"
"SCNM1",0.35,0.916666666666667,0.257142857142857,"No"
"SCO2",0.133333333333333,-0.916666666666667,0.357142857142857,"No"
"SCP2",-0.466666666666667,0.483333333333333,0.535714285714286,"No"
"SCPEP1",-0.133333333333333,0.616666666666667,-0.257142857142857,"No"
"SCRIB",-0.633333333333333,-0.566666666666667,0,"No"
"SCRN3",0.0166666666666667,-0.55,-0.107142857142857,"No"
"SCRT2",0.116666666666667,0.85,-0.357142857142857,"No"
"SCYL1",0,-0.316666666666667,0.3,"No"
"SCYL2",0.383333333333333,0.766666666666667,0,"No"
"SCYL3",0.483333333333333,-0.466666666666667,-0.142857142857143,"No"
"SDAD1",0.166666666666667,-0.716666666666667,0.214285714285714,"No"
"SDC1",-0.5,-0.616666666666667,-0.6,"Yes"
"SDC2",0.6,0.35,-0.285714285714286,"No"
"SDC3",-0.333333333333333,0.933333333333333,-0.0714285714285714,"No"
"SDC4",0.466666666666667,0.716666666666667,0.75,"No"
"SDF2",-0.166666666666667,0.833333333333333,-0.75,"No"
"SDF2L1",-0.366666666666667,0.633333333333333,-1,"No"
"SDF4",-0.166666666666667,0.733333333333333,0.357142857142857,"No"
"SDHB",-0.333333333333333,-0.533333333333333,-0.321428571428571,"No"
"SDHD",-0.783333333333333,-0.783333333333333,-0.357142857142857,"No"
"SDK1",-0.266666666666667,0.633333333333333,-0.25,"No"
"SDK2",0.683333333333333,0.933333333333333,0.285714285714286,"No"
"SDSL",-0.25,-0.383333333333333,0.964285714285714,"No"
"SEC11A",0.0833333333333333,0.533333333333333,-0.2,"No"
"SEC14L5",0.466666666666667,0.933333333333333,-0.821428571428571,"No"
"SEC16B",0,0.616666666666667,-0.107142857142857,"No"
"SEC22A",-0.866666666666667,0.733333333333333,0.0714285714285714,"No"
"SEC22C",-0.733333333333333,-0.15,0.0714285714285714,"No"
"SEC23A",-0.366666666666667,0.783333333333333,0,"No"
"SEC23B",-0.0666666666666667,-0.25,0.107142857142857,"No"
"SEC23IP",0.15,-0.683333333333333,-0.107142857142857,"No"
"SEC24A",0.0166666666666667,0.35,-0.571428571428571,"No"
"SEC24B",0.366666666666667,-0.933333333333333,0.678571428571428,"No"
"SEC61A1",-0.0333333333333333,-0.4,0.857142857142857,"No"
"SEC61A2",-0.0166666666666667,-0.816666666666667,-0.214285714285714,"No"
"SEC61B",0,0.6,-0.657142857142857,"No"
"SEC62",0.283333333333333,0.633333333333333,-0.0357142857142857,"No"
"SEC63",0.566666666666667,0.533333333333333,-0.607142857142857,"No"
"SECISBP2",0.683333333333333,-0.7,-0.857142857142857,"No"
"SEH1L",-0.5,-0.65,0.357142857142857,"No"
"SEL1L",0.166666666666667,0.583333333333333,-0.25,"No"
"SELENBP1",-0.133333333333333,0.733333333333333,-0.0714285714285714,"No"
"SEMA3A",0,0.316666666666667,0.214285714285714,"No"
"SEMA3C",0.0166666666666667,0.45,0.371428571428571,"No"
"SEMA3G",0.483333333333333,0.45,-0.2,"No"
"SEMA4C",0,0.633333333333333,-0.464285714285714,"No"
"SEMA4D",0.0166666666666667,0.733333333333333,-0.392857142857143,"No"
"SEMA4F",-0.183333333333333,0.816666666666667,-0.321428571428571,"No"
"SEMA4G",0.616666666666667,0.783333333333333,0.107142857142857,"No"
"SEMA5B",-0.466666666666667,0.8,-0.571428571428571,"No"
"SEMA6A",0.833333333333333,0.633333333333333,0.285714285714286,"No"
"SEMA6D",0.816666666666667,0.966666666666667,-0.75,"No"
"SEMA7A",0.7,0.7,-0.0714285714285714,"No"
"SENP1",-0.466666666666667,-0.733333333333333,0.0714285714285714,"No"
"SENP3",-0.8,-0.716666666666667,-0.357142857142857,"No"
"SENP5",-0.75,-0.1,-0.25,"No"
"SENP6",0.416666666666667,-0.7,-0.607142857142857,"No"
"SENP7",0.35,0.616666666666667,-0.5,"No"
"SENP8",-0.333333333333333,0.183333333333333,0.107142857142857,"No"
"SEPT1",0.0666666666666667,0.183333333333333,0.214285714285714,"No"
"SEPT10",-0.433333333333333,-0.483333333333333,-0.535714285714286,"No"
"SEPT11",-0.3,-0.8,-0.785714285714285,"No"
"SEPT3",-0.466666666666667,0.866666666666667,-0.0357142857142857,"No"
"SEPT4",0.1,0.5,0.857142857142857,"No"
"SEPT5",0.283333333333333,0.0166666666666667,0.607142857142857,"No"
"SEPT6",0.633333333333333,-0.216666666666667,-0.428571428571428,"No"
"SEPT8",-0.65,0.7,0.542857142857143,"No"
"SERGEF",0.233333333333333,-0.766666666666667,-0.142857142857143,"No"
"SERINC2",0.566666666666667,0.9,0.178571428571429,"No"
"SERINC3",0.616666666666667,0.716666666666667,0.535714285714286,"Yes"
"SERP1",0.333333333333333,0.566666666666667,-1,"No"
"SERPINB8",0.7,0.883333333333333,0.0714285714285714,"No"
"SERPINB9",0.733333333333333,0.866666666666667,0.107142857142857,"No"
"SERPINE1",0.316666666666667,-0.183333333333333,0.178571428571429,"No"
"SERTAD1",0.616666666666667,0.55,-0.285714285714286,"No"
"SERTAD2",0.65,0.4,0.607142857142857,"No"
"SERTAD3",-0.05,0.65,0.964285714285714,"No"
"SESN1",0.5,0.616666666666667,-0.642857142857143,"No"
"SET",-0.266666666666667,-0.7,-1,"No"
"SETD1A",0.616666666666667,-0.883333333333333,0.285714285714286,"No"
"SETD2",0.25,-0.7,0,"No"
"SETD7",0.733333333333333,-0.666666666666667,0.428571428571428,"No"
"SETDB1",0.0833333333333333,-0.933333333333333,-0.25,"No"
"SETDB2",0.116666666666667,-0.4,0,"No"
"SETMAR",-0.633333333333333,0.533333333333333,-0.0357142857142857,"No"
"SEZ6",-0.75,0.866666666666667,0.3,"No"
"SF1",0.2,-0.733333333333333,-0.2,"No"
"SF3A1",-0.483333333333333,-0.7,0.642857142857143,"No"
"SF3B1",0.483333333333333,-0.883333333333333,-0.892857142857143,"No"
"SF3B3",-0.616666666666667,-0.816666666666667,-0.535714285714286,"No"
"SF3B4",-0.516666666666667,-0.716666666666667,0.0714285714285714,"No"
"SF3B5",-0.133333333333333,-0.616666666666667,-0.314285714285714,"No"
"SFI1",-0.583333333333333,0.716666666666667,-0.392857142857143,"No"
"SFMBT2",0.416666666666667,0.516666666666667,-0.357142857142857,"No"
"SFN",0.833333333333333,0.716666666666667,0.928571428571428,"Yes"
"SFPQ",-0.7,-0.95,0.785714285714285,"No"
"SFT2D2",-0.85,0.883333333333333,-0.642857142857143,"No"
"SFT2D3",0.233333333333333,0.333333333333333,0.571428571428571,"No"
"SFXN2",-0.683333333333333,-0.283333333333333,-0.214285714285714,"No"
"SFXN5",-0.733333333333333,0.133333333333333,0,"No"
"SGCB",-0.616666666666667,0.683333333333333,-0.178571428571429,"No"
"SGCE",-0.0333333333333333,0.933333333333333,-0.0714285714285714,"No"
"SGIP1",-0.0833333333333333,0.883333333333333,-0.857142857142857,"No"
"SGK2",0.183333333333333,0.85,0.0714285714285714,"No"
"SGMS1",0.316666666666667,0.633333333333333,-0.428571428571428,"No"
"SGMS2",0.0166666666666667,0.783333333333333,0.464285714285714,"No"
"SGPL1",-0.1,0.683333333333333,-0.0714285714285714,"No"
"SGPP1",0.0166666666666667,-0.816666666666667,0.107142857142857,"No"
"SGPP2",0.116666666666667,0.933333333333333,-0.714285714285714,"No"
"SGSH",0.116666666666667,0.2,0.285714285714286,"No"
"SGSM3",-0.5,0.416666666666667,0.607142857142857,"No"
"SGTA",-0.55,-0.466666666666667,-0.964285714285714,"No"
"SGTB",-0.25,-0.15,0.357142857142857,"No"
"SH2B3",0.0333333333333333,0.766666666666667,-0.0714285714285714,"No"
"SH3BGRL",-0.633333333333333,0.45,-0.0714285714285714,"No"
"SH3BGRL2",0.0833333333333333,0.8,-0.142857142857143,"No"
"SH3BGRL3",-0.133333333333333,0.8,-0.371428571428571,"No"
"SH3BP4",0.85,-0.716666666666667,-0.107142857142857,"No"
"SH3BP5",-0.116666666666667,-0.8,0.0714285714285714,"No"
"SH3D19",0.716666666666667,-0.716666666666667,-0.214285714285714,"No"
"SH3GL1",-0.766666666666667,-0.583333333333333,0,"No"
"SH3GL3",0.866666666666667,0.766666666666667,0.2,"No"
"SH3GLB1",-0.1,0.6,-0.285714285714286,"No"
"SH3GLB2",-0.516666666666667,-0.116666666666667,-0.0357142857142857,"No"
"SH3KBP1",-0.1,0.683333333333333,-0.392857142857143,"No"
